canonical_smiles,activity_bin,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Cl.NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCCF,0,12.078295916617677,-0.4791165123456791,12.078295916617677,0.09190877739984882,0.8632152250483371,243.70899999999995,228.58899999999994,243.08262,88,0,0.12341214435683302,-0.49057016443098456,0.49057016443098456,0.12341214435683302,1.5,2.3125,2.9375,35.49569116266393,10.08277721718352,2.3839645360862396,-2.101779285437197,2.497602617689044,-2.0415542606228554,6.302353086045748,0.2706372693592376,2.1646872655821183,372.0364349184168,11.543605595440512,8.956705976366262,9.712634922384717,7.757550155273625,5.442078259739966,5.820042732749194,4.057569226410951,4.494005006882935,2.931360751917033,3.1664578547047713,1.9780512999073496,2.1585939301360906,-0.8,8710.53300398731,11.678585581466239,5.020306793279766,2.4705598309944166,99.53746220867488,10.470530430962235,19.030984770071733,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,11.600939890232516,48.56394281824319,5.022633313741326,0.0,9.127278001474869,11.600939890232516,0.0,0.0,11.651573523323577,12.338727669087403,19.8262293427004,28.78518601082315,0.0,5.749511833283905,10.470530430962235,4.39041504767482,5.749511833283905,11.600939890232516,19.8262293427004,0.0,5.917906046161393,17.9021791607844,18.19910120538483,5.022633313741326,0.0,0.0,35.25,6.674590972274908,4.39041504767482,0.0,6.606881964512918,23.40320181197669,17.73378494790691,0.0,12.13273413692322,6.06636706846161,0.0,22.07147032119475,17.4392646744912,5.952735514473279,0.0,0.6854350907029483,6.682107819979844,1.6875040942302846,5.465400289745528,1.0722492283950618,0.2930810657596371,0.0,0.5,16,2,2,1,0,1,1,0,1,2,1,4,5,1,0,1,2,2.7505000000000015,62.82440000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NC[C@@H]1C[C@H]1c1cc(Cl)ccc1OCC(F)F,0,12.119962583284343,-2.469410614554464,12.119962583284343,0.2975670823885108,0.8842064879171209,261.69899999999996,247.58699999999993,261.073198188,94,0,0.2715431075055657,-0.48734192525064157,0.48734192525064157,0.2715431075055657,1.4705882352941178,2.235294117647059,2.823529411764706,35.495691235518755,10.082683877344365,2.3850807268267955,-2.111339694506639,2.4981236014104264,-2.0856586761810667,6.302355296249439,0.08137893692537883,2.1379264374379416,400.09206045906103,12.41384908344359,9.204913937378567,9.960842883397023,8.113392202930193,5.5195010887633895,5.897465561772617,4.222214821149488,4.658650601621472,2.961468495323097,3.1965655981108356,1.9822921289439717,2.162834759172712,-0.8700000000000001,12056.065251264978,12.583385378594171,5.188103218699512,3.0738835510028846,103.70299761160112,10.470530430962235,12.356393797796823,0.0,0.0,6.425444744859191,0.0,0.0,8.78083009534964,0.0,0.0,11.600939890232516,48.56394281824319,5.022633313741326,0.0,13.517693049149688,11.600939890232516,0.0,0.0,11.651573523323577,18.764172413946593,13.151638370425493,28.78518601082315,0.0,5.749511833283905,10.470530430962235,8.78083009534964,5.749511833283905,11.600939890232516,19.577083115284683,0.0,5.917906046161393,17.9021791607844,18.19910120538483,5.022633313741326,0.0,0.0,35.25,13.032326709372109,8.78083009534964,0.0,0.0,29.152713645260594,11.984273114623004,0.0,18.19910120538483,0.0,0.0,22.07147032119475,29.338162442960723,5.907328707203045,0.0,0.5898781179138326,6.474906173889309,1.212397329302091,5.0697615898211135,-1.4953225256151845,0.013999275636180308,0.0,0.5,17,2,2,1,0,1,1,0,1,2,1,5,5,1,0,1,2,3.046100000000002,62.85340000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCC(F)F,0,12.119962583284343,-2.469410614554464,12.119962583284343,0.2975670823885108,0.8842064879171209,261.69899999999996,247.58699999999993,261.073198188,94,0,0.2715431075055657,-0.48734192525064157,0.48734192525064157,0.2715431075055657,1.4705882352941178,2.235294117647059,2.823529411764706,35.495691235518755,10.082683877344365,2.3850807268267955,-2.111339694506639,2.4981236014104264,-2.0856586761810667,6.302355296249439,0.08137893692537883,2.1379264374379416,400.09206045906103,12.41384908344359,9.204913937378567,9.960842883397023,8.113392202930193,5.5195010887633895,5.897465561772617,4.222214821149488,4.658650601621472,2.961468495323097,3.1965655981108356,1.9822921289439717,2.162834759172712,-0.8700000000000001,12056.065251264978,12.583385378594171,5.188103218699512,3.0738835510028846,103.70299761160112,10.470530430962235,12.356393797796823,0.0,0.0,6.425444744859191,0.0,0.0,8.78083009534964,0.0,0.0,11.600939890232516,48.56394281824319,5.022633313741326,0.0,13.517693049149688,11.600939890232516,0.0,0.0,11.651573523323577,18.764172413946593,13.151638370425493,28.78518601082315,0.0,5.749511833283905,10.470530430962235,8.78083009534964,5.749511833283905,11.600939890232516,19.577083115284683,0.0,5.917906046161393,17.9021791607844,18.19910120538483,5.022633313741326,0.0,0.0,35.25,13.032326709372109,8.78083009534964,0.0,0.0,29.152713645260594,11.984273114623004,0.0,18.19910120538483,0.0,0.0,22.07147032119475,29.338162442960723,5.907328707203045,0.0,0.5898781179138326,6.474906173889309,1.212397329302091,5.0697615898211135,-1.4953225256151845,0.013999275636180308,0.0,0.5,17,2,2,1,0,1,1,0,1,2,1,5,5,1,0,1,2,3.046100000000002,62.85340000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCOc1ccc(F)cc1[C@H]1C[C@@H]1CN.Cl,0,13.201683437263794,-0.19303713151927426,13.201683437263794,0.19303713151927426,0.8325480704015998,223.29099999999994,205.147,223.137242416,88,0,0.12326438901362724,-0.4933073490708603,0.4933073490708603,0.12326438901362724,1.5,2.3125,2.9375,19.1421428080566,10.078617476477588,2.3849239909306985,-2.1034225861756592,2.4934441826014186,-2.035884746166971,5.39835246258926,0.31302308658684286,2.1646872655821183,366.9502685912364,11.543605595440512,9.578741503357037,9.578741503357037,7.757550155273625,5.881923799014089,5.881923799014089,4.368586989906337,4.368586989906337,3.058333222167917,3.058333222167917,2.041537535032792,2.041537535032792,-1.09,8710.53300398731,11.397026134198455,4.829418699917778,2.350878002578026,95.59913809618982,10.470530430962235,11.5667326743298,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,6.923737199690624,49.4213129494722,5.563451491696996,6.606881964512918,9.127278001474869,0.0,0.0,0.0,11.651573523323577,25.683286491704035,13.151638370425493,29.579773538127718,0.0,5.749511833283905,10.470530430962235,4.39041504767482,5.749511833283905,0.0,13.151638370425493,0.0,11.735126887207288,31.24673798340103,18.19910120538483,0.0,0.0,0.0,35.25,0.0,4.39041504767482,0.0,5.817220841045895,24.98745046274828,24.154606570832918,6.06636706846161,12.13273413692322,0.0,6.923737199690624,10.470530430962235,18.82962750377929,0.0,0.0,0.0,6.604955042202066,1.5315301398337113,4.769711829176115,2.0180941358024693,3.412748015873016,0.0,0.5384615384615384,16,2,2,1,0,1,1,0,1,2,1,3,5,1,0,1,2,2.6767000000000003,62.088400000000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=CCOc1ccc(F)cc1[C@@H]1C[C@H]1CN.Cl,1,13.181525258251447,-0.21886621315192745,13.181525258251447,0.21886621315192745,0.7750363254299174,221.27499999999998,205.147,221.121592352,86,0,0.12326439399389105,-0.4892524043570617,0.4892524043570617,0.12326439399389105,1.5625,2.375,3.0,19.142142782287753,10.078939150549754,2.3848467025987325,-2.0955636890368443,2.493267890746153,-2.0325363406974173,5.3995130832691896,0.3575872238812332,2.1942405955136866,391.51902583062497,11.543605595440512,9.156091772546663,9.156091772546663,7.757550155273625,5.4913135987552675,5.4913135987552675,4.119804645935885,4.119804645935885,2.9533314678511116,2.9533314678511116,1.9782236152079784,1.9782236152079784,-1.35,8710.53300398731,11.144850411864978,4.660128594210862,2.245701892357648,94.90953506400557,10.470530430962235,18.173614638842718,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,12.654955790432378,43.000491326546204,5.563451491696996,0.0,9.127278001474869,0.0,0.0,0.0,11.651573523323577,12.338727669087403,13.151638370425493,42.2347293285601,0.0,5.749511833283905,10.470530430962235,4.39041504767482,5.749511833283905,0.0,13.151638370425493,0.0,11.735126887207288,17.9021791607844,30.854056995817206,0.0,0.0,0.0,35.25,0.0,4.39041504767482,0.0,5.817220841045895,24.98745046274828,17.733784947906912,6.06636706846161,18.208754243757102,0.0,6.578935683598497,10.470530430962235,18.691413769211387,0.0,0.0,0.0,6.541004424918116,1.3743249244142102,4.653339947089947,2.71314736079617,4.693436240236835,0.0,0.38461538461538464,16,2,2,1,0,1,1,0,1,2,1,3,5,1,0,1,2,2.4527,61.994400000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=CCOc1ccc(F)cc1[C@H]1C[C@@H]1CN.Cl,1,13.181525258251447,-0.21886621315192745,13.181525258251447,0.21886621315192745,0.7750363254299174,221.27499999999998,205.147,221.121592352,86,0,0.12326439399389105,-0.4892524043570617,0.4892524043570617,0.12326439399389105,1.5625,2.375,3.0,19.142142782287753,10.078939150549754,2.3848467025987325,-2.0955636890368443,2.493267890746153,-2.0325363406974173,5.3995130832691896,0.3575872238812332,2.1942405955136866,391.51902583062497,11.543605595440512,9.156091772546663,9.156091772546663,7.757550155273625,5.4913135987552675,5.4913135987552675,4.119804645935885,4.119804645935885,2.9533314678511116,2.9533314678511116,1.9782236152079784,1.9782236152079784,-1.35,8710.53300398731,11.144850411864978,4.660128594210862,2.245701892357648,94.90953506400557,10.470530430962235,18.173614638842718,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,12.654955790432378,43.000491326546204,5.563451491696996,0.0,9.127278001474869,0.0,0.0,0.0,11.651573523323577,12.338727669087403,13.151638370425493,42.2347293285601,0.0,5.749511833283905,10.470530430962235,4.39041504767482,5.749511833283905,0.0,13.151638370425493,0.0,11.735126887207288,17.9021791607844,30.854056995817206,0.0,0.0,0.0,35.25,0.0,4.39041504767482,0.0,5.817220841045895,24.98745046274828,17.733784947906912,6.06636706846161,18.208754243757102,0.0,6.578935683598497,10.470530430962235,18.691413769211387,0.0,0.0,0.0,6.541004424918116,1.3743249244142102,4.653339947089947,2.71314736079617,4.693436240236835,0.0,0.38461538461538464,16,2,2,1,0,1,1,0,1,2,1,3,5,1,0,1,2,2.4527,61.994400000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=C(F)COc1ccc(F)cc1[C@H]1C[C@@H]1CN.Cl,0,13.186733591584781,-0.5495862990257827,13.186733591584781,0.1957896352985642,0.8570655748435401,239.26499999999996,224.14499999999995,239.11217054,92,0,0.13898572749309526,-0.4862271536393156,0.4862271536393156,0.13898572749309526,1.5294117647058822,2.2941176470588234,2.8823529411764706,19.143843597240327,10.078820735771684,2.385549169158317,-2.1023018921134153,2.4938371636106753,-2.0398144198064188,5.4002332042815215,0.31585722153594353,2.1644287301218434,433.4276808826702,12.41384908344359,9.456705976366264,9.456705976366264,8.113392202930193,5.570906035518703,5.570906035518703,4.326061653884236,4.326061653884236,2.980932333143687,2.980932333143687,1.9855781920884643,1.9855781920884643,-1.42,12056.065251264978,12.047958110764638,4.835812598333431,2.8248432720009053,99.0750704669318,10.470530430962235,24.000488518260884,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,6.578935683598497,43.000491326546204,5.563451491696996,0.0,13.517693049149688,0.0,0.0,0.0,11.651573523323577,12.338727669087403,13.151638370425493,41.985583101144385,0.0,5.749511833283905,10.470530430962235,8.78083009534964,5.749511833283905,0.0,13.151638370425493,0.0,11.735126887207288,17.9021791607844,30.604910768401492,0.0,0.0,0.0,35.25,5.826873879418166,8.78083009534964,0.0,18.34200885172021,18.212174285357875,11.984273114623004,18.19910120538483,0.0,0.0,6.578935683598497,10.470530430962235,30.996582971151426,0.0,0.0,0.0,6.342527058662972,0.2759239050558495,4.273627173091459,0.9373856764928195,3.5072865488788105,0.0,0.38461538461538464,17,2,2,1,0,1,1,0,1,2,1,4,5,1,0,1,2,2.7499000000000002,62.04540000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NC[C@@H]1C[C@H]1c1cc(F)ccc1OCCF,0,13.12760936318972,-0.5398804012345679,13.12760936318972,0.012543698034769513,0.8368188930650245,227.25399999999996,212.13399999999996,227.11217054,88,0,0.12341214444133858,-0.49056836463922576,0.49056836463922576,0.12341214444133858,1.4375,2.25,2.875,19.143138009552022,10.079061598733416,2.3851176459398973,-2.097832481486592,2.4932371635287263,-2.044809340816432,5.398434711159246,0.2702656774542027,2.1646872655821183,370.0364349184168,11.543605595440512,8.956705976366262,8.956705976366262,7.757550155273625,5.442078259739966,5.442078259739966,4.057569226410951,4.057569226410951,2.931360751917033,2.931360751917033,1.9780512999073496,1.9780512999073496,-1.1600000000000001,8710.53300398731,11.329108254259769,4.783666223886004,2.3223622671422905,93.39973138471944,10.470530430962235,24.848205611117628,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,0.0,43.0004913265462,5.563451491696996,0.0,13.517693049149688,0.0,0.0,0.0,11.651573523323577,12.338727669087403,19.8262293427004,29.579773538127718,0.0,5.749511833283905,10.470530430962235,8.78083009534964,5.749511833283905,0.0,19.8262293427004,0.0,11.735126887207288,17.9021791607844,18.19910120538483,0.0,0.0,0.0,35.25,6.674590972274908,8.78083009534964,0.0,18.342008851720205,18.21217428535787,11.984273114623004,12.13273413692322,6.06636706846161,0.0,0.0,10.470530430962235,30.410838372385992,0.0,0.0,0.0,6.3782883755354,0.9815811602418746,4.358147203325775,0.964224537037037,0.07358701814058954,0.0,0.5,16,2,2,1,0,1,1,0,1,2,1,4,5,1,0,1,2,2.2362,57.77240000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NC[C@H]1C[C@@H]1c1cc(F)ccc1OCCF,1,13.12760936318972,-0.5398804012345679,13.12760936318972,0.012543698034769513,0.8368188930650245,227.25399999999996,212.13399999999996,227.11217054,88,0,0.12341214444133858,-0.49056836463922576,0.49056836463922576,0.12341214444133858,1.4375,2.25,2.875,19.143138009552022,10.079061598733416,2.3851176459398973,-2.097832481486592,2.4932371635287263,-2.044809340816432,5.398434711159246,0.2702656774542027,2.1646872655821183,370.0364349184168,11.543605595440512,8.956705976366262,8.956705976366262,7.757550155273625,5.442078259739966,5.442078259739966,4.057569226410951,4.057569226410951,2.931360751917033,2.931360751917033,1.9780512999073496,1.9780512999073496,-1.1600000000000001,8710.53300398731,11.329108254259769,4.783666223886004,2.3223622671422905,93.39973138471944,10.470530430962235,24.848205611117628,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,0.0,43.0004913265462,5.563451491696996,0.0,13.517693049149688,0.0,0.0,0.0,11.651573523323577,12.338727669087403,19.8262293427004,29.579773538127718,0.0,5.749511833283905,10.470530430962235,8.78083009534964,5.749511833283905,0.0,19.8262293427004,0.0,11.735126887207288,17.9021791607844,18.19910120538483,0.0,0.0,0.0,35.25,6.674590972274908,8.78083009534964,0.0,18.342008851720205,18.21217428535787,11.984273114623004,12.13273413692322,6.06636706846161,0.0,0.0,10.470530430962235,30.410838372385992,0.0,0.0,0.0,6.3782883755354,0.9815811602418746,4.358147203325775,0.964224537037037,0.07358701814058954,0.0,0.5,16,2,2,1,0,1,1,0,1,2,1,4,5,1,0,1,2,2.2362,57.77240000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cc(F)c(F)cc1C1CC1CN.Cl,1,13.052879818594104,-0.874492157974301,13.052879818594104,0.22226851851851825,0.8334124035198544,213.227,200.123,213.096520476,82,0,0.1620309162429831,-0.49635271806505027,0.49635271806505027,0.1620309162429831,1.4,2.066666666666667,2.6,19.159743297643956,10.07522516782942,2.388435071664556,-2.081127310193262,2.4949499025015545,-2.0289117861119426,5.403353120298132,0.39990045890705794,2.336464415384372,381.09582531984256,10.999635521070495,8.465142144803544,8.465142144803544,7.1682337577965844,4.9000390768678725,4.9000390768678725,3.8462443610057635,3.8462443610057635,2.8974405374775234,2.8974405374775234,1.8995044032850388,1.8995044032850388,-1.1600000000000001,4820.154262776998,10.360920365298131,3.7736634061908787,1.8139824292427877,87.03478927032283,10.470530430962235,5.749511833283905,11.63444168209179,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,0.0,30.86775718962298,11.629818560158606,7.109797541277533,13.517693049149688,0.0,0.0,0.0,11.651573523323577,12.338727669087403,13.65455394719011,29.330627310712003,0.0,5.749511833283905,10.470530430962235,8.78083009534964,5.749511833283905,0.0,13.65455394719011,0.0,17.55234772825318,17.9021791607844,12.13273413692322,0.0,0.0,0.0,35.25,11.63444168209179,8.78083009534964,0.0,5.917906046161393,18.212174285357875,18.050640183084617,13.176164609739143,0.0,0.0,0.0,10.470530430962235,31.010059917485513,0.0,0.0,0.0,6.240946554547746,-0.6873322940287228,2.310572562358276,0.9285043461829177,0.5762067743764172,1.4543754724111866,0.45454545454545453,15,2,2,1,0,1,1,0,1,2,1,4,3,1,0,1,2,2.0355999999999996,52.812400000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NCC1CC1c1cc(F)c(F)cc1OCCF,1,13.164646400226758,-0.9791142290249433,13.164646400226758,0.10158446712018132,0.8639701326022785,245.24399999999994,231.13199999999995,245.102748728,94,0,0.16203123262703753,-0.4904579193165208,0.4904579193165208,0.16203123262703753,1.2941176470588236,2.0,2.588235294117647,19.15994354013617,10.074301576482316,2.3898718446294582,-2.1060370456854853,2.4960950544668705,-2.0536525400156127,5.404901031506626,0.2686719204993873,2.247196832425314,410.98236904444417,12.41384908344359,9.257320180185863,9.257320180185863,8.168233757796585,5.547727162911246,5.547727162911246,4.179564164807784,4.179564164807784,3.0122431992428487,3.0122431992428487,1.9962601468857883,1.9962601468857883,-1.23,12854.363945593193,12.232819250521544,4.956670074258482,2.5439425380143854,97.56526678764568,10.470530430962235,19.030984770071733,11.63444168209179,0.0,0.0,0.0,0.0,13.171245143024459,0.0,0.0,0.0,30.867757189622978,11.629818560158606,0.0,17.908108096824506,0.0,0.0,0.0,11.651573523323577,12.338727669087403,19.8262293427004,29.330627310712003,0.0,5.749511833283905,10.470530430962235,13.171245143024459,5.749511833283905,0.0,19.8262293427004,0.0,17.55234772825318,17.9021791607844,12.13273413692322,0.0,0.0,0.0,35.25,18.309032654366696,13.171245143024459,0.0,24.19220589011961,12.10820789760957,18.55355575984923,0.0,0.0,0.0,0.0,10.470530430962235,43.37142833522298,0.0,0.0,0.0,6.10161399281935,-1.2753467498110354,2.106595804988662,0.8408307350718064,-0.311788784958428,0.0,0.5,17,2,2,1,0,1,1,0,1,2,1,5,5,1,0,1,2,2.375300000000001,57.73040000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=CCOc1cc(F)c(F)cc1C1CC1CN.Cl,1,13.218562295288486,-0.8909623015873016,13.218562295288486,0.18973639455782298,0.8014585087093201,239.26499999999996,224.14499999999998,239.11217054,92,0,0.1620315308190171,-0.48914195009741956,0.48914195009741956,0.1620315308190171,1.411764705882353,2.1176470588235294,2.7058823529411766,19.159744402645224,10.074181461630554,2.3895828626798528,-2.103987613200295,2.4961264080375645,-2.0401905810926375,5.405951596323872,0.35325394957389583,2.275623366587115,433.67279338050673,12.41384908344359,9.456705976366264,9.456705976366264,8.168233757796585,5.596962501926548,5.596962501926548,4.241799584332718,4.241799584332718,3.0342139151769274,3.0342139151769274,1.9964324621864165,1.9964324621864165,-1.4200000000000004,12854.363945593193,12.047958110764638,4.835812598333431,2.4674243372410705,99.0750704669318,10.470530430962235,12.356393797796823,11.63444168209179,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,12.654955790432378,30.86775718962298,11.629818560158606,0.0,13.517693049149688,0.0,0.0,0.0,11.651573523323577,12.338727669087403,13.151638370425493,41.985583101144385,0.0,5.749511833283905,10.470530430962235,8.78083009534964,5.749511833283905,0.0,13.151638370425493,0.0,17.55234772825318,17.9021791607844,24.787689927355597,0.0,0.0,0.0,35.25,11.63444168209179,8.78083009534964,0.0,12.52478801067431,23.77562577705487,12.487188691387619,6.06636706846161,6.076020106833881,0.0,6.578935683598497,10.470530430962235,31.713121929327286,0.0,0.0,0.0,6.264330042202067,-0.7944510582010584,2.313636621315192,2.4765638384983624,4.360131960191484,0.0,0.38461538461538464,17,2,2,1,0,1,1,0,1,2,1,4,5,1,0,1,2,2.5918,61.95240000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
